LoRa,Rcv
9120.000000,0.000000,28.44,100527.00,66.64,50,0.77,4.53
9130.000000,0.000000,28.44,100528.00,66.56,50,0.82,4.43
LoRa,Rcv
9510.000000,0.000000,28.60,100530.00,66.39,49,0.64,4.14
9520.000000,0.000000,28.60,100532.00,66.22,49,0.50,4.12
9530.000000,0.000000,28.60,100528.00,66.56,49,0.63,4.02
9540.000000,0.000000,28.61,100534.00,66.06,49,1.20,4.26
9550.000000,0.000000,28.62,100533.00,66.14,49,1.45,4.32
9560.000000,0.000000,28.62,100528.00,66.56,49,1.60,3.75
9570.000000,0.000000,28.62,100528.00,66.56,49,1.26,3.94
9580.000000,0.000000,28.63,100531.00,66.31,49,0.96,4.10
9590.000000,0.000000,28.64,100531.00,66.31,49,0.94,4.23
9600.000000,0.000000,28.64,100529.00,66.47,49,0.89,4.13
9610.000000,0.000000,28.64,100528.00,66.56,49,0.91,4.22
9620.000000,0.000000,28.64,100533.00,66.14,49,0.92,4.31
9630.000000,0.000000,28.62,100530.00,66.39,49,0.90,4.37
9640.000000,0.000000,28.62,100530.00,66.39,49,0.88,4.23
9650.000000,0.000000,28.62,100528.00,66.56,49,1.02,4.30
9660.000000,0.000000,28.63,100528.00,66.56,49,1.18,4.20
9670.000000,0.000000,28.63,100531.00,66.31,49,1.00,4.26
9680.000000,0.000000,28.61,100532.00,66.22,48,0.07,4.04
9690.000000,0.000000,28.61,100532.00,66.22,48,0.76,4.30
9700.000000,0.000000,28.61,100534.00,66.06,49,0.50,4.56
9710.000000,0.000000,28.61,100531.00,66.31,48,0.62,4.41
9720.000000,0.000000,28.59,100530.00,66.39,48,0.64,4.30
9730.000000,0.000000,28.60,100527.00,66.64,48,0.42,4.37
9740.000000,0.000000,28.61,100530.00,66.39,49,0.69,4.27
9750.000000,0.000000,28.61,100529.00,66.47,49,1.38,4.14
9760.000000,0.000000,28.63,100528.00,66.56,49,0.93,4.22
9770.000000,0.000000,28.63,100530.00,66.39,49,0.86,4.10
9780.000000,0.000000,28.64,100529.00,66.47,49,0.70,4.12
9790.000000,0.000000,28.64,100527.00,66.64,49,0.65,4.21
9800.000000,0.000000,28.65,100531.00,66.31,49,-1.83,4.78
9810.000000,0.000000,28.66,100528.00,66.56,49,-0.56,4.43
9820.000000,0.000000,28.66,100529.00,66.47,49,0.33,4.26
9830.000000,0.000000,28.67,100530.00,66.39,49,0.84,4.25
9840.000000,0.000000,28.67,100530.00,66.39,49,1.19,4.28
9850.000000,0.000000,28.68,100531.00,66.31,49,0.94,4.21
9860.000000,0.000000,28.69,100528.00,66.56,49,0.82,4.20
9870.000000,0.000000,28.69,100530.00,66.39,49,0.83,4.34
9880.000000,0.000000,28.70,100529.00,66.47,49,0.60,4.34
9890.000000,0.000000,28.69,100530.00,66.39,49,0.83,4.33
9900.000000,0.000000,28.69,100531.00,66.31,48,0.78,4.20
9910.000000,0.000000,28.70,100529.00,66.47,48,-0.09,4.14
9920.000000,0.000000,28.71,100529.00,66.47,49,0.20,4.19
9930.000000,0.000000,28.72,100529.00,66.47,49,0.51,4.21
9940.000000,0.000000,28.72,100529.00,66.47,49,0.46,4.18
9950.000000,0.000000,28.73,100528.00,66.56,49,0.57,4.37
9960.000000,0.000000,28.73,100530.00,66.39,49,0.59,4.37
9970.000000,0.000000,28.74,100529.00,66.47,49,0.52,4.23
9980.000000,0.000000,28.74,100528.00,66.56,48,0.66,4.31
9990.000000,0.000000,28.75,100530.00,66.39,48,0.16,4.52
10000.000000,0.000000,28.76,100530.00,66.39,48,0.57,4.43
10010.000000,0.000000,28.75,100529.00,66.47,48,0.70,4.36
10020.000000,0.000000,28.74,100531.00,66.31,48,1.04,4.26
10030.000000,0.000000,28.74,100525.00,66.81,48,0.83,4.18
10040.000000,0.000000,28.75,100530.00,66.39,48,0.71,4.23
10050.000000,0.000000,28.76,100529.00,66.47,48,0.54,4.22
10060.000000,0.000000,28.77,100530.00,66.39,48,0.54,4.21
10070.000000,0.000000,28.77,100529.00,66.47,48,0.61,4.20
LoRa,Rcv
11000.000000,0.000000,28.87,100533.00,66.14,47,1.57,3.56
11010.000000,0.000000,28.86,100533.00,66.14,47,1.01,4.00
11020.000000,0.000000,28.87,100533.00,66.14,47,-1.48,4.01
11030.000000,0.000000,28.88,100535.00,65.97,47,-0.32,4.23
11040.000000,0.000000,28.88,100535.00,65.97,47,0.11,4.14
11050.000000,0.000000,28.89,100536.00,65.89,47,0.21,4.23
11060.000000,0.000000,28.89,100532.00,66.22,47,0.31,4.20
11070.000000,0.000000,28.90,100535.00,65.97,48,0.42,4.17
11080.000000,0.000000,28.90,100535.00,65.97,48,0.51,4.11
11090.000000,0.000000,28.91,100534.00,66.06,48,0.46,4.18
11100.000000,0.000000,28.91,100534.00,66.06,48,0.37,4.21
11110.000000,0.000000,28.92,100535.00,65.97,48,0.40,4.20
11120.000000,0.000000,28.92,100534.00,66.06,48,0.54,4.23
11130.000000,0.000000,28.92,100534.00,66.06,48,0.57,4.16
11140.000000,0.000000,28.93,100536.00,65.89,48,0.56,4.24
11150.000000,0.000000,28.93,100535.00,65.97,48,0.50,4.29
11160.000000,0.000000,28.93,100537.00,65.80,48,0.47,4.17
11170.000000,0.000000,28.92,100535.00,65.97,47,0.53,4.28
11180.000000,0.000000,28.91,100534.00,66.06,47,0.57,4.27
11190.000000,0.000000,28.90,100535.00,65.97,47,0.54,4.17
LoRa,Rcv
11370.000000,0.000000,28.95,100535.00,65.97,47,0.59,4.24
11380.000000,0.000000,28.95,100532.00,66.22,47,0.51,4.15
11390.000000,0.000000,28.96,100533.00,66.14,47,0.66,4.23
11400.000000,0.000000,28.97,100534.00,66.06,47,0.66,4.26
11410.000000,0.000000,28.97,100534.00,66.06,47,0.62,4.23
11420.000000,0.000000,28.97,100537.00,65.80,47,0.61,4.26
11430.000000,0.000000,28.97,100538.00,65.72,47,0.62,4.27
11440.000000,0.000000,28.97,100537.00,65.80,47,0.58,4.17
11450.000000,0.000000,28.97,100534.00,66.06,47,0.60,4.10
11460.000000,0.000000,28.98,100536.00,65.89,47,0.49,4.16
11470.000000,0.000000,28.97,100534.00,66.06,47,0.55,4.23
11480.000000,0.000000,28.95,100538.00,65.72,47,0.57,4.28
11490.000000,0.000000,28.93,100536.00,65.89,47,0.58,4.23
11500.000000,0.000000,28.94,100538.00,65.72,47,0.53,4.14
11510.000000,0.000000,28.94,100537.00,65.80,47,0.60,4.06
11520.000000,0.000000,28.94,100536.00,65.89,47,0.53,4.18
11530.000000,0.000000,28.92,100535.00,65.97,47,0.54,4.13
11540.000000,0.000000,28.92,100537.00,65.80,47,0.53,4.06
11550.000000,0.000000,28.92,100535.00,65.97,47,0.60,4.12
11560.000000,0.000000,28.92,100533.00,66.14,47,0.55,4.27
11570.000000,0.000000,28.92,100535.00,65.97,47,0.60,4.21
11580.000000,0.000000,28.93,100538.00,65.72,47,0.55,4.18
11590.000000,0.000000,28.92,100536.00,65.89,47,0.54,4.19
11600.000000,0.000000,28.93,100534.00,66.06,47,0.50,4.10
11610.000000,0.000000,28.93,100534.00,66.06,47,0.54,4.24
11620.000000,0.000000,28.94,100536.00,65.89,47,0.57,4.23
11630.000000,0.000000,28.93,100531.00,66.31,47,0.56,4.18
11640.000000,0.000000,28.94,100537.00,65.80,47,0.65,4.09
11650.000000,0.000000,28.94,100535.00,65.97,47,0.67,4.15
11660.000000,0.000000,28.94,100534.00,66.06,47,0.69,4.26
11670.000000,0.000000,28.92,100534.00,66.06,47,0.66,4.25
11680.000000,0.000000,28.92,100533.00,66.14,47,0.71,4.28
11690.000000,0.000000,28.93,100536.00,65.89,47,0.62,4.24
11700.000000,0.000000,28.93,100536.00,65.89,47,0.58,4.21
11710.000000,0.000000,28.92,100534.00,66.06,47,0.51,4.26
11720.000000,0.000000,28.92,100534.00,66.06,47,0.54,4.27
11730.000000,0.000000,28.92,100537.00,65.80,47,0.57,4.35
11740.000000,0.000000,28.92,100536.00,65.89,47,0.66,4.35
11750.000000,0.000000,28.91,100536.00,65.89,47,0.55,4.30
11760.000000,0.000000,28.89,100537.00,65.80,47,0.51,4.29
11770.000000,0.000000,28.86,100537.00,65.80,47,0.42,4.31
11780.000000,0.000000,28.85,100540.00,65.55,47,0.54,4.31
LoRa,Rcv
689,13.722813,100.515820,24.91,100309.00,84.92,62,179.07,0.41
690,13.722813,100.515820,24.91,100308.00,85.00,62,178.89,-0.88
LoRa,Rcv
836,13.722785,100.515880,25.85,100307.00,85.09,66,178.37,-2.06
837,13.722785,100.515880,25.84,100308.00,85.00,66,178.16,-1.46
838,13.722785,100.515880,25.80,100311.00,84.75,66,177.35,-0.89
839,13.722785,100.515880,25.79,100308.00,85.00,66,177.60,-0.84
840,13.722785,100.515880,25.79,100309.00,84.92,66,178.22,-1.75
841,13.722785,100.515880,25.82,100310.00,84.84,66,177.79,-1.34
842,13.722785,100.515880,25.86,100310.00,84.84,66,178.50,-1.68
843,13.722785,100.515880,25.86,100311.00,84.75,66,178.96,-1.57
844,13.722785,100.515880,25.87,100310.00,84.84,66,178.31,-0.80
845,13.722785,100.515880,25.91,100310.00,84.84,66,178.14,-0.61
846,13.722785,100.515880,25.95,100311.00,84.75,66,178.47,-1.29
847,13.722785,100.515880,26.01,100311.00,84.75,66,178.24,-1.47
848,13.722799,100.515850,26.04,100311.00,84.75,66,179.01,0.04
849,13.722799,100.515850,26.03,100310.00,84.84,66,178.83,-0.25
850,13.722799,100.515850,26.05,100314.00,84.50,66,178.78,-0.21
851,13.722802,100.515850,26.10,100313.00,84.59,66,178.71,0.06
852,13.722802,100.515850,26.09,100309.00,84.92,66,178.74,-1.99
853,13.722802,100.515850,26.12,100315.00,84.42,66,178.35,-0.83
854,13.722802,100.515850,26.12,100316.00,84.33,66,177.64,-1.65
855,13.722807,100.515880,26.10,100315.00,84.42,66,177.16,-1.16
LoRa,Rcv
915,13.722735,100.515750,26.00,100303.00,85.42,67,178.85,-1.84
916,13.722737,100.515780,25.96,100304.00,85.34,67,179.32,-1.13
918,13.722737,100.515780,25.96,100303.00,85.42,67,178.98,-0.73
919,13.722737,100.515780,25.98,100305.00,85.26,67,178.20,-1.50
922,13.722740,100.515790,25.98,100304.00,85.34,67,178.64,-0.94
923,13.722741,100.515790,25.96,100304.00,85.34,67,177.63,-1.29
924,13.722741,100.515790,25.95,100303.00,85.42,67,177.63,-1.44
925,13.722741,100.515780,25.96,100309.00,84.92,67,177.49,-0.92
926,13.722741,100.515780,25.96,100308.00,85.00,67,178.08,-0.95
927,13.722741,100.515780,25.95,100307.00,85.09,67,178.52,-1.00
928,13.722741,100.515780,25.95,100306.00,85.17,67,179.39,-1.61
929,13.722741,100.515780,25.93,100307.00,85.09,67,178.55,-1.74
930,13.722749,100.515770,25.92,100308.00,85.00,67,178.64,-0.93
931,13.722749,100.515770,25.90,100307.00,85.09,67,178.05,-1.65
932,13.722749,100.515770,25.87,100304.00,85.34,67,177.56,-2.05
933,13.722757,100.515820,25.85,100307.00,85.09,67,177.88,-1.58
934,13.722757,100.515820,25.84,100307.00,85.09,67,177.97,-1.53
935,13.722757,100.515820,25.84,100312.00,84.67,67,177.92,-2.02
936,13.722757,100.515820,25.91,100307.00,85.09,67,177.97,-1.07
